date,Unnamed: 0,Unnamed: 0.1,Temp_DHT,hum_DHT,Pressure,Gas
2020-09-29,285914.0,285914.0,14.554205607476641,60.16542056074766,971.968323551402,294.44813065420544
2020-09-30,287163.0,287163.0,17.771028037383186,54.88504672897196,971.901962990655,308.8382245794392
2020-10-01,288447.0,288447.0,18.464485981308407,51.76822429906544,962.1385059813081,355.3392514018689
2020-10-02,289731.0,289731.0,19.58691588785047,48.396261682243,956.1336443925233,343.19093280373835
2020-10-05,293582.0,293582.0,16.10093457943925,53.787850467289715,959.4076671962615,336.80261700934574
2020-10-06,294866.0,294866.0,14.68878504672896,57.90467289719627,961.5818644859819,327.86467411214966
2020-10-07,296150.0,296150.0,15.32897196261683,56.27663551401869,965.0234593457944,306.53663672897187
2020-10-08,297432.0,297432.0,15.585981308411213,51.83457943925234,974.1175699065419,344.33355074766354
2020-10-09,298714.0,298714.0,14.555140186915889,75.64392523364488,974.6194442990659,215.34308476635508
2020-10-12,302560.0,302560.0,11.413084112149535,63.006542056074814,972.7374726168222,306.5339243925233
2020-10-13,303843.0,303843.0,10.598130841121488,62.67570093457947,969.2642020560749,339.62373794392533
2020-10-14,305127.0,305127.0,8.964485981308425,77.68785046728972,961.303551869159,227.99055934579448
2020-10-15,306410.0,306410.0,11.722429906542047,77.64112149532713,969.2827128037385,202.4090667289721
2020-10-16,307693.0,307693.0,9.823364485981294,77.8607476635514,972.544488971962,221.42523289719625
2020-10-19,311541.0,311541.0,11.549532710280374,58.25140186915889,978.1327130841114,332.01934560747645
2020-10-20,312824.0,312824.0,11.463551401869157,52.95046728971964,971.8117788785042,386.2065407476637
2020-10-21,314107.0,314107.0,15.29345794392523,42.79719626168223,966.5264478504675,339.4801863551402
2020-10-22,315389.0,315389.0,20.1607476635514,49.28224299065419,971.25401588785,256.748878411215
2020-10-23,316671.0,316671.0,16.50467289719627,72.6934579439252,968.6028004672895,220.5215881308412
2020-10-26,320571.0,320571.0,14.987850467289727,58.06168224299066,958.2548634579442,299.5228974766355
2020-10-27,321853.0,321853.0,13.533644859813087,47.81588785046729,965.5798115887856,369.96569841121493
2020-10-28,323136.0,323136.0,13.554205607476637,59.243925233644845,967.0596261682243,287.23570205607484
2020-10-29,324418.0,324418.0,13.15327102803738,56.86355140186913,970.0668228037378,306.23831728971965
2020-10-30,325702.0,325702.0,13.10654205607476,76.83831775700932,972.830369252336,201.54644943925229
2020-11-02,329521.0,329521.0,18.89252336448599,64.611214953271,969.0070032710288,215.47149504672888
2020-11-03,330805.0,330805.0,18.106542056074762,45.33177570093458,977.8740157943935,306.34934532710275
2020-11-04,332088.0,332088.0,13.462616822429906,49.11682242990655,984.885519252336,354.3096232710277
2020-11-05,333371.0,333371.0,17.28971962616823,36.611214953271016,991.3694391588785,342.2688767289719
2020-11-06,334654.0,334654.0,19.045794392523366,37.391588785046736,988.5270998130843,288.69149607476623
2020-11-09,338504.0,338504.0,18.216822429906532,36.394392523364495,979.5870131775697,303.0954204672898
2020-11-10,339787.0,339787.0,13.344859813084117,44.06355140186917,981.9610325233643,350.60196401869155
2020-11-11,341069.0,341069.0,9.897196261682234,71.21775700934582,980.3849511214952,242.68719532710284
2020-11-12,342352.0,342352.0,17.741121495327103,38.99719626168224,974.9749498130839,313.60383186915874
2020-11-13,343630.5,343630.5,17.582075471698108,39.235849056603776,975.0111315094335,299.8815098113207
2020-11-16,347027.0,347027.0,14.621495327102808,47.55981308411214,969.9702755140183,329.34261691588785
2020-11-17,348310.0,348310.0,12.20186915887851,57.350467289719624,979.9410297196258,315.6041115887848
2020-11-18,349594.0,349594.0,17.782242990654208,47.24672897196261,980.4279437383179,253.88906560747665
2020-11-19,350877.0,350877.0,10.81214953271029,72.02897196261684,972.2963568224292,235.27196186915893
2020-11-20,352152.0,352152.0,6.667289719626167,60.66448598130838,985.1599115887857,427.555886915888
2020-11-23,356001.0,356001.0,10.409345794392522,54.68317757009347,980.9930828037391,341.1727106542056
2020-11-24,357281.0,357281.0,15.159813084112152,32.72429906542056,980.2675712149535,333.17729065420536
2020-11-25,358565.0,358565.0,16.946728971962614,30.505607476635504,973.8639200934585,334.16785056074747
2020-11-26,359847.0,359847.0,10.597196261682242,51.22616822429909,975.7897272897189,324.44981252336413
2020-11-27,361125.0,361125.0,7.318691588785046,64.74018691588786,975.6763544859812,324.5072902803738
2020-11-30,364938.0,364938.0,3.723364485981311,51.73831775700935,978.9799108411216,621.9442043925233
2020-12-01,366219.5,366219.5,4.147169811320758,56.268867924528294,970.0452800943392,392.82329952830196
2020-12-02,367503.0,367503.0,6.325233644859811,39.38785046728972,971.7788770093464,585.2168229906542
2020-12-03,368786.0,368786.0,1.0467289719626172,55.9897196261682,960.6260720560745,596.0213074766356
2020-12-04,370070.0,370070.0,4.093457943925234,58.06542056074766,949.2643023364483,429.01972065420557
2020-12-07,373917.0,373917.0,11.56728971962617,47.67570093457945,956.3932734579444,280.03981214953274
2020-12-08,375198.0,375198.0,9.878504672897202,46.79439252336447,960.1305637383173,372.96831719626186
2020-12-09,376481.0,376481.0,7.328037383177572,59.66261682242993,963.4933602803736,313.48439355140175
2020-12-10,377765.0,377765.0,3.864485981308416,71.46542056074769,960.9967331775711,319.6004675700934
2020-12-11,379046.0,379046.0,4.454205607476635,67.11869158878504,956.1557921495328,351.5906552336448
2020-12-14,382892.0,382892.0,10.651401869158876,51.47663551401871,968.680099158879,326.4459814018691
2020-12-15,384172.0,384172.0,9.425233644859809,51.05140186915886,967.7532708411218,339.5151388785047
2020-12-16,385455.0,385455.0,12.90747663551402,51.557009345794384,974.4433661682242,266.25159009345805
2020-12-17,386736.0,386736.0,10.731775700934579,47.06542056074766,975.2665447663559,344.1016809345794
2020-12-18,388018.5,388018.5,14.761320754716984,37.02264150943395,979.6218870754714,341.6476428301884
2020-12-21,391868.0,391868.0,13.953271028037376,42.88878504672897,977.184391495327,324.9755128037384
2020-12-24,393548.0,393548.0,8.916822429906544,59.2084112149533,960.1720569158877,335.16794364485963
2020-12-25,394832.0,394832.0,3.588785046728975,67.08598130841119,965.0982273831772,506.5196281308411
2021-01-05,397820.0,397820.0,1.9140186915887896,77.98785046728973,967.8752319626171,150.82420542056073
